name,date,cities,funct,lat,longi,idn,iplace,ibio,url
"Hennuyer, A.",1850[19. Jh.],Paris,wirk0,48.853409,2.348800,1042652082,1,0,http://www.deutsche-biographie.de/pnd1042652082.html
Henricus <Ratisbonensis>,[14. Jh.],Regensburg,wirk0,49.015000,12.095560,103101543,1,0,http://www.deutsche-biographie.de/pnd103101543.html
Heraclides <Ponticus>,[v390] - [v310],,,,,118710621,0,0,http://www.deutsche-biographie.de/pnd118710621.html
"Henkl, Rolf",1897 - 1971,Wien,wirk0,48.208199,16.371690,130174300,1,0,http://www.deutsche-biographie.de/pnd130174300.html
"Hensch, Gotthilf Friedrich",1758 - 1823,Sankt Andreasberg,wirk0,51.710039,10.518670,1026735459,1,0,http://www.deutsche-biographie.de/pnd1026735459.html
"Hensch, Gotthilf Friedrich",1758 - 1823,Braunschweig,wirk1,52.265940,10.526730,1026735459,1,0,http://www.deutsche-biographie.de/pnd1026735459.html
"Hensch, Gotthilf Friedrich",1758 - 1823,Blankenburg (Harz),wirk2,51.790250,10.955090,1026735459,1,0,http://www.deutsche-biographie.de/pnd1026735459.html
"Hensch, Gotthilf Friedrich",1758 - 1823,Braunschweig,wirk3,52.265940,10.526730,1026735459,1,0,http://www.deutsche-biographie.de/pnd1026735459.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119426528.html
"Henze, Heinrich",[Person des Mittelalters],,,,,103101802,0,0,http://www.deutsche-biographie.de/pnd103101802.html
"Henrici, Johann Peter",1655 - 1723,Bautzen,wirk0,51.180349,14.434939,120263718,1,0,http://www.deutsche-biographie.de/pnd120263718.html
"Henrici, Johann Peter",1655 - 1723,Bautzen,wirk1,51.180349,14.434939,120263718,1,0,http://www.deutsche-biographie.de/pnd120263718.html
Henricus <Troiani>,[Person des Mittelalters],,,,,102493162,0,0,http://www.deutsche-biographie.de/pnd102493162.html
"Henrich, Anton",1884 - 1972,Koblenz,wirk0,50.353569,7.578839,189476680,1,0,http://www.deutsche-biographie.de/pnd189476680.html
"Henrich, Anton",1884 - 1972,Gladbeck,wirk1,51.570555,6.985833,189476680,1,0,http://www.deutsche-biographie.de/pnd189476680.html
"Henrich, Anton",1884 - 1972,Koblenz,wirk2,50.353569,7.578839,189476680,1,0,http://www.deutsche-biographie.de/pnd189476680.html
"Henke, Waldemar",1876 - 1945,,,,,134640578,0,0,http://www.deutsche-biographie.de/pnd134640578.html
"Henning, Veit Balthasar",1707 - 1762,Nürnberg,wirk0,49.454166,11.775000,115534474,1,0,http://www.deutsche-biographie.de/pnd115534474.html
Henricus <Balasensis>,[um 1434],,,,,104099364,0,0,http://www.deutsche-biographie.de/pnd104099364.html
"Henry, O.",1862 - 1910,"Greensboro, NC",wirk0,36.072639,-79.791979,118639536,1,0,http://www.deutsche-biographie.de/pnd118639536.html
"Henn, Johannes",1599,Nürnberg,wirk0,49.454166,11.775000,1019742445,1,0,http://www.deutsche-biographie.de/pnd1019742445.html
"Hennig, Gustav Adolf",1797 - 1869,,,,,11671574X,0,0,http://www.deutsche-biographie.de/pnd11671574X.html
"Henkels, Friedrich Robert August",1906 - 1975,,,,,12026997X,0,0,http://www.deutsche-biographie.de/pnd12026997X.html
"Henrietta Maria <Württemberg, Herzogin>",1702 - 1782,,,,,141778237,0,0,http://www.deutsche-biographie.de/pnd141778237.html
Henricus <Krelker>,[um 1428/50],,,,,104104724,0,0,http://www.deutsche-biographie.de/pnd104104724.html
"Henning, Johann",1645 - 1694,,,,,123358558,0,0,http://www.deutsche-biographie.de/pnd123358558.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd119069423.html
"Henn, Burckhard",[um 1515-],,,,,1019743476,0,0,http://www.deutsche-biographie.de/pnd1019743476.html
"Henricus, Nikolaus",1557-1599[16. Jh.],Oberursel (Taunus),wirk0,50.207309,8.577469,1037504569,1,0,http://www.deutsche-biographie.de/pnd1037504569.html
"Henze, Max",1899 - ,,,,,13061131X,0,0,http://www.deutsche-biographie.de/pnd13061131X.html
"Herbert, George",1593 - 1633,,,,,118549499,0,0,http://www.deutsche-biographie.de/pnd118549499.html
"Henriette <Lorraine, Princesse>",1605 - 1660,,,,,1026812992,0,0,http://www.deutsche-biographie.de/pnd1026812992.html
"Henning, Reinhard",1948 - ,Bottrop,wirk0,51.523919,6.928499,140677941,1,0,http://www.deutsche-biographie.de/pnd140677941.html
Henricus <Cappellyce>,[um 1420],,,,,102492050,0,0,http://www.deutsche-biographie.de/pnd102492050.html
"Herberger, Zacharias",1591 - 1631,,,,,120217031,0,0,http://www.deutsche-biographie.de/pnd120217031.html
"Henrich, Juliane",1983 - ,Solingen,wirk0,51.173430,7.084500,103869132X,1,0,http://www.deutsche-biographie.de/pnd103869132X.html
"Henrich, Juliane",1983 - ,Berlin,wirk1,52.500000,13.416669,103869132X,1,0,http://www.deutsche-biographie.de/pnd103869132X.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd110577469.html
Henricus <de Risa>,[gest. ca. 1247],,,,,102493030,0,0,http://www.deutsche-biographie.de/pnd102493030.html
Henricus <de Segusia>,[ca. 1200 - ca. 1270],,,,,100945716,0,0,http://www.deutsche-biographie.de/pnd100945716.html
Henricus <de Basilea>,[13. Jh.],,,,,104104570,0,0,http://www.deutsche-biographie.de/pnd104104570.html
"Herberger, Dominikus Hermenegild",1694 - 1760,,,,,118549456,0,0,http://www.deutsche-biographie.de/pnd118549456.html
"Herbers, Klaus",1951 - ,Wuppertal,wirk0,51.270269,7.167550,120983524,1,0,http://www.deutsche-biographie.de/pnd120983524.html
Henricus <de Provins>,[um 1272/73],,,,,102493022,0,0,http://www.deutsche-biographie.de/pnd102493022.html
"Henry, Robert",1718 - 1790,,,,,135874386,0,0,http://www.deutsche-biographie.de/pnd135874386.html
"Henkel, Hans-Olaf",1940 - ,,,,,118158430,0,0,http://www.deutsche-biographie.de/pnd118158430.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd1012655261.html
Henricus <de Eyndonia>,[um 1482],,,,,102420904,0,0,http://www.deutsche-biographie.de/pnd102420904.html
"Hennicke, Carl R.",1865 - 1941,Gera,wirk0,50.880290,12.081870,116715324,1,0,http://www.deutsche-biographie.de/pnd128071931.html
"Hennebo, Dieter",1923 - 2007,,,,,119331810,0,0,http://www.deutsche-biographie.de/pnd119331810.html
"Herberstein, Sigmund Friedrich von",1621,,,,,1021110582,0,0,http://www.deutsche-biographie.de/pnd1021110582.html
Henricus <de Cremona>,[gest. 1312],,,,,104104600,0,0,http://www.deutsche-biographie.de/pnd104104600.html
"Hentschel, Rudolf",1869 - 1951,Meißen,wirk0,51.161388,13.473611,174298536,1,0,http://www.deutsche-biographie.de/pnd174298536.html
"Hentschel, Rudolf",1869 - 1951,Meißen,wirk1,51.161388,13.473611,174298536,1,0,http://www.deutsche-biographie.de/pnd174298536.html
"Henselmann, Albert",1890 - 1974,,,,,119186217,0,0,http://www.deutsche-biographie.de/pnd119186217.html
"Herbig, Barbara",[20. Jh.],,,,,121569209,0,0,http://www.deutsche-biographie.de/pnd121569209.html
"Henschel, Jane",1949 - ,,,,,132822148,0,0,http://www.deutsche-biographie.de/pnd132822148.html
Henricus <de Sutton>,[ca. 1262 - 1327],,,,,102499853,0,0,http://www.deutsche-biographie.de/pnd102499853.html
"Henkes, Klaus",1961,,,,,126393451,0,0,http://www.deutsche-biographie.de/pnd126393451.html
Heraclides <Tarsensis>,[v2. Jh.],,,,,119264927,0,0,http://www.deutsche-biographie.de/pnd119264927.html
"Henning, Ernst",1892 - 1931,Magdeburg,wirk0,52.127500,11.629166,131872656,1,0,http://www.deutsche-biographie.de/pnd131872656.html
Henricus <Harrer>,[14. Jh.],,,,,104104694,0,0,http://www.deutsche-biographie.de/pnd104104694.html
"Henniger, Barbara",1938 - ,,,,,120063646,0,0,http://www.deutsche-biographie.de/pnd120063646.html
Henricus <Francigena>,[um 1121/24],,,,,102493073,0,0,http://www.deutsche-biographie.de/pnd102493073.html
Herbordus <de Bergamo>,[gest. 1272],,,,,102500207,0,0,http://www.deutsche-biographie.de/pnd102500207.html
"Henning, Friedrich",1765 - 1817,,,,,102570299,0,0,http://www.deutsche-biographie.de/pnd102570299.html
"Henke, Werner",1909 - 1944,,,,,119182521,0,0,http://www.deutsche-biographie.de/pnd119182521.html
Henricus <de Osthoven>,[um 1252],,,,,104104635,0,0,http://www.deutsche-biographie.de/pnd104104635.html
Henricus <Magister Theodorici>,[um 1469/74],,,,,104104759,0,0,http://www.deutsche-biographie.de/pnd104104759.html
"Herbig, Jörg",1975 - ,,,,,1020588551,0,0,http://www.deutsche-biographie.de/pnd1020588551.html
Herbertus <de Losinga>,[1054 - 1119],,,,,100945961,0,0,http://www.deutsche-biographie.de/pnd100945961.html
Henricus <de Gulpen>,1409-14351435,Nürnberg,wirk0,49.454166,11.775000,143349244,1,0,http://www.deutsche-biographie.de/pnd143349244.html
Henricus <de Gulpen>,1409-14351435,Nürnberg,wirk1,49.454166,11.775000,143349244,1,0,http://www.deutsche-biographie.de/pnd143349244.html
"Hennecke, Ernst Wilhelm Julius",1809 - 1809-1840,Halberstadt,wirk0,51.895620,11.056219,1031768505,1,0,http://www.deutsche-biographie.de/pnd1031768505.html
"Herbst, Christian",1879 - 1966,,,,,133483444,0,0,http://www.deutsche-biographie.de/pnd133483444.html
Henricus <de Cervo>,[um 1362],,,,,102492441,0,0,http://www.deutsche-biographie.de/pnd102492441.html
"Herbort, Albert de",1730-1747[18. Jh.],Maastricht,wirk0,50.848329,5.688889,1042197423,1,0,http://www.deutsche-biographie.de/pnd1042197423.html
"Herbort, Albert de",1730-1747[18. Jh.],Wijck,wirk1,50.848140,5.702250,1042197423,1,0,http://www.deutsche-biographie.de/pnd1042197423.html
,,,,,,,0,0,http://www.deutsche-biographie.de/pnd143948466.html
"Hentsch, Wilhelm Jakob Christian",1759 - 1816,,,,,1038702992,0,0,http://www.deutsche-biographie.de/pnd1038702992.html
"Henne, Artur",1887 - 1962,Dresden,wirk0,51.050890,13.738319,122138503,1,0,http://www.deutsche-biographie.de/pnd122138503.html
"Henne, Artur",1887 - 1962,Liebstadt,wirk1,50.864170,13.856939,122138503,1,0,http://www.deutsche-biographie.de/pnd122138503.html
Henricus <Daventriae Regens>,[Person des Mittelalters],,,,,102420831,0,0,http://www.deutsche-biographie.de/pnd102420831.html
Henricus <Salteriensis>,[um 1150],,,,,100945864,0,0,http://www.deutsche-biographie.de/pnd100945864.html
"Henning, Adolf Wilhelm",1837 - 1918,,,,,133214869,0,0,http://www.deutsche-biographie.de/pnd133214869.html
Henricus <de Signi>,[gest. ca. 1279],,,,,102493057,0,0,http://www.deutsche-biographie.de/pnd102493057.html
"Henrici, Johann Georg",1667,,,,,129793728,0,0,http://www.deutsche-biographie.de/pnd129793728.html
"Herbert, Ulrich",1951 - ,Düsseldorf,wirk0,51.221719,6.776160,115542906,1,0,http://www.deutsche-biographie.de/pnd115542906.html
"Heraclius <I., Imperium Byzantinum, Imperator>",[575] - [641],,,,,102421064,0,0,http://www.deutsche-biographie.de/pnd102421064.html
"Hennig von Lange, Alexa",1973 - ,Berlin,wirk0,52.500000,13.416669,121242307,1,0,http://www.deutsche-biographie.de/pnd121242307.html
"Henning, Friedrich-Wilhelm",1931 - 2008,,,,,119333287,0,0,http://www.deutsche-biographie.de/pnd119333287.html
"Hentschke, Reinhold",1899 - 1984,Dresden,wirk0,51.050890,13.738319,133609219,1,0,http://www.deutsche-biographie.de/pnd133609219.html
"Henri, Florence",1893 - 1982,,,,,119004674,0,0,http://www.deutsche-biographie.de/pnd119004674.html
